playername,year,realERA,adjustedERA,nextERA
Larry Jackson,1967,3.20,3.10,2.77
Larry Jansen,1947,2.94,2.81,3.56
Larry Jansen,1948,3.56,3.39,3.65
Larry Jansen,1949,3.65,3.50,3.14
Larry Jansen,1950,3.14,2.87,3.02
Larry Jansen,1951,3.02,2.86,4.30
Larry Jansen,1952,4.30,4.18,4.67
Larry Jaster,1966,3.19,3.05,3.25
Larry Jaster,1967,3.25,3.05,3.80
Larry McWilliams,1982,3.29,3.00,3.25
Larry McWilliams,1983,3.25,3.13,2.94
Larry McWilliams,1984,2.94,2.72,4.63
Lary Sorensen,1977,4.21,3.68,3.21
Lary Sorensen,1978,3.21,3.13,3.98
Lary Sorensen,1979,3.98,3.80,3.63
Lary Sorensen,1980,3.63,3.48,3.27
Lary Sorensen,1981,3.27,2.93,5.42
Lary Sorensen,1982,5.42,5.18,4.28
Lary Sorensen,1983,4.28,4.05,5.34
LaTroy Hawkins,1997,5.84,5.56,5.25
LaTroy Hawkins,1998,5.25,5.09,6.66
Lee Meadows,1915,3.15,2.98,2.83
Lee Meadows,1916,2.83,2.65,2.90
Lee Meadows,1917,2.90,2.83,3.46
Lee Meadows,1918,3.46,3.21,2.65
Lee Meadows,1919,2.65,2.44,2.92
Lee Meadows,1920,2.92,2.52,4.33
Lee Meadows,1921,4.33,4.10,4.18
Lee Meadows,1922,4.18,3.97,3.86
Lee Meadows,1923,3.86,3.62,3.24
Lee Meadows,1924,3.24,3.05,3.52
Lee Meadows,1925,3.52,3.34,4.04
Lee Meadows,1926,4.04,3.88,3.22
Lee Stange,1963,2.82,2.63,3.99
Lee Stange,1966,2.77,2.55,2.57
Lefty Gomez,1931,2.99,2.76,4.09
Lefty Gomez,1932,4.09,3.93,3.09
Lefty Gomez,1933,3.09,2.87,2.26
Lefty Gomez,1934,2.26,2.12,3.24
Lefty Gomez,1935,3.24,3.03,4.36
Lefty Gomez,1936,4.36,4.12,2.33
Lefty Gomez,1937,2.33,2.15,3.28
Lefty Gomez,1938,3.28,3.02,3.41
Lefty Grove,1925,5.21,4.97,2.48
Lefty Grove,1926,2.48,2.44,3.26
Lefty Grove,1927,3.26,3.15,2.53
Lefty Grove,1928,2.53,2.38,2.88
Lefty Grove,1929,2.88,2.76,2.55
Lefty Grove,1930,2.55,2.42,1.94
Lefty Grove,1931,1.94,1.82,2.76
Lefty Grove,1932,2.76,2.57,3.58
Lefty Grove,1935,2.76,2.65,2.88
Lefty Grove,1936,2.88,2.72,2.99
Lefty Grove,1937,2.99,2.90,3.20
Lefty Grove,1938,3.20,2.97,2.54
Lefty Grove,1939,2.54,2.42,4.04
Lefty Grove,1940,4.04,3.83,4.29
Lefty Stewart,1927,4.15,3.97,4.94
Lefty Stewart,1928,4.94,4.47,3.50
Lefty Stewart,1929,3.50,3.29,3.61
Lefty Stewart,1930,3.61,3.44,4.51
Lefty Stewart,1931,4.51,4.42,4.78
Lefty Stewart,1932,4.78,4.60,3.80
Lefty Stewart,1933,3.80,3.64,3.98
Lefty Tyler,1912,4.49,4.36,3.08
Lefty Tyler,1913,3.08,2.87,2.36
Lefty Tyler,1914,2.36,2.23,2.64
Lefty Tyler,1915,2.64,2.55,2.24
Lefty Tyler,1916,2.24,2.09,2.40
Lefty Tyler,1917,2.40,2.35,1.97
Lefty Weinert,1922,3.47,3.41,5.88
Lefty Williams,1916,2.53,2.37,2.89
Lefty Williams,1917,2.89,2.80,2.81
Lefty Williams,1918,2.81,2.57,2.68
Lefty Williams,1919,2.68,2.53,3.88
Len Barker,1979,4.65,4.28,4.17
Len Barker,1980,4.17,3.97,3.91
Len Barker,1981,3.91,3.66,3.90
Len Barker,1982,3.90,3.64,4.88
Len Barker,1983,4.88,4.68,3.63
Leo Dickerman,1923,4.67,3.98,3.30
Leo Dickerman,1924,3.30,3.15,5.79
Leon Cadore,1919,2.48,2.16,2.59
Leon Cadore,1920,2.59,2.40,4.42
Leon Cadore,1921,4.42,3.88,4.89
Lerrin LaGrow,1974,4.46,4.27,4.47
Les Cain,1970,3.84,3.61,4.35
Les Sweetland,1928,6.31,6.15,5.37
Les Sweetland,1929,5.37,5.21,7.28
Les Sweetland,1930,7.28,7.05,4.35
Les Tietje,1934,4.90,4.64,4.01
Lew Burdette,1954,2.63,2.48,3.95
Lew Burdette,1955,3.95,3.84,2.73
Lew Burdette,1956,2.73,2.63,3.71
Lew Burdette,1957,3.71,3.64,2.95
Lew Burdette,1958,2.95,2.84,4.05
Lew Burdette,1959,4.05,3.88,3.38
Lew Burdette,1960,3.38,3.24,4.14
Lew Burdette,1961,4.14,4.00,4.93
Lew Burdette,1962,4.93,4.72,3.96
Lew Burdette,1963,3.96,3.81,4.31
Lew Krausse,1966,2.97,2.71,4.70
Lew Krausse,1967,4.70,4.48,3.31
Lew Krausse,1970,4.77,4.51,3.22
Lil Stoner,1924,4.65,4.46,4.54
Lil Stoner,1925,4.54,4.16,5.67
Lil Stoner,1926,5.67,5.54,4.06
Livan Hernandez,1998,4.72,4.52,4.64
Livan Hernandez,1999,4.64,4.41,3.75
Livan Hernandez,2000,3.75,3.52,5.24
Livan Hernandez,2001,5.24,5.00,4.38
Livan Hernandez,2002,4.38,4.12,3.20
Livan Hernandez,2003,3.20,3.01,3.60
Livan Hernandez,2004,3.60,3.42,3.98
Livan Hernandez,2005,3.98,3.72,4.83
Livan Hernandez,2006,4.83,4.58,4.93
Livan Hernandez,2007,4.93,4.40,6.05
Livan Hernandez,2008,6.05,5.68,5.44
Livan Hernandez,2009,5.44,5.18,3.66
Livan Hernandez,2010,3.66,3.39,4.47
Lloyd Brown,1929,3.69,3.29,4.58
Lloyd Brown,1930,4.58,4.30,3.17
Lloyd Brown,1931,3.17,3.00,4.71
Lloyd Brown,1932,4.71,4.24,4.43
Logan Gilbert,2021,4.68,4.16,3.20
Logan Gilbert,2022,3.20,2.92,3.73
Logan Webb,2021,3.05,2.76,2.90
Logan Webb,2022,2.90,2.69,3.25
Lon Warneke,1932,2.38,2.28,1.94
Lon Warneke,1933,1.94,1.81,3.23
Lon Warneke,1934,3.23,3.06,3.27
Lon Warneke,1935,3.27,3.07,3.42
Lon Warneke,1936,3.42,3.31,4.33
Lon Warneke,1937,4.33,4.03,3.97
Lon Warneke,1938,3.97,3.73,3.97
Lon Warneke,1939,3.97,3.75,3.20
Lon Warneke,1940,3.20,2.88,3.28
Lon Warneke,1941,3.28,3.12,2.73
Lou Brissie,1948,4.64,4.41,4.47
Lou Brissie,1949,4.47,4.17,4.15
Lou Fette,1937,2.92,2.75,3.05
Lou Fette,1938,3.05,2.88,3.05
Lou Knerr,1945,4.15,3.20,5.33
Lucas Giolito,2018,6.13,5.48,3.41
Lucas Giolito,2021,3.53,3.19,4.90
Lucas Giolito,2022,4.90,4.59,4.88
Lucas Harrell,2012,3.76,3.43,5.98
Luis Castillo,2018,4.30,4.06,3.40
Luis Castillo,2021,3.98,3.33,2.99
Luis Castillo,2022,2.99,2.79,3.34
Luis Garcia,2021,3.56,3.30,3.72
Luis Leal,1981,3.94,3.60,3.93
Luis Leal,1982,3.93,3.84,4.31
Luis Leal,1983,4.31,4.17,3.89
Luis Perdomo,2016,4.85,4.55,4.67
Luis Severino,2017,2.98,2.67,3.39
Luis Tiant,1964,2.87,2.54,3.57
Luis Tiant,1965,3.57,3.38,2.71
Luis Tiant,1966,2.71,2.43,2.78
Luis Tiant,1967,2.78,2.53,1.57
Luis Tiant,1968,1.57,1.48,3.73
Luis Tiant,1972,1.88,1.70,3.34
Luis Tiant,1973,3.34,3.23,2.92
Luis Tiant,1974,2.92,2.68,4.02
Luis Tiant,1975,4.02,3.85,3.06
Luis Tiant,1976,3.06,2.86,4.53
Luis Tiant,1977,4.53,4.31,3.35
Luis Tiant,1978,3.35,3.18,3.91
Luis Tiant,1979,3.91,3.69,4.89
Luke Hamlin,1937,3.52,3.35,3.92
Luke Hamlin,1938,3.92,3.83,3.57
Luke Hamlin,1939,3.57,3.44,2.97
Luke Hamlin,1940,2.97,2.83,3.92
Luke Hochevar,2008,5.51,5.18,6.55
Luke Hochevar,2011,4.68,4.49,5.73
Luke Walker,1970,3.14,2.90,3.50
Lum Harris,1942,3.58,3.47,4.07
Lum Harris,1943,4.07,3.93,3.48
Lynn McGlothen,1974,2.69,2.31,3.95
Lynn McGlothen,1975,3.95,3.73,3.79
Lynn McGlothen,1979,4.05,3.72,4.52
Lynn Nelson,1938,5.64,5.32,4.78
Mace Brown,1939,3.93,3.57,4.04
Madison Bumgarner,2010,3.00,2.49,3.21
Madison Bumgarner,2011,3.21,2.86,3.37
Madison Bumgarner,2012,3.37,3.14,2.77
Madison Bumgarner,2013,2.77,2.52,2.98
Madison Bumgarner,2014,2.98,2.83,2.93
Madison Bumgarner,2015,2.93,2.76,2.74
Madison Bumgarner,2016,2.74,2.60,3.32
Madison Bumgarner,2017,3.32,2.97,3.26
Madison Bumgarner,2018,3.26,2.96,3.90
Madison Bumgarner,2021,4.67,4.43,4.88
Mal Eason,1901,3.57,3.18,2.76
Manny Parra,2008,4.30,4.05,6.36
Manny Salvo,1940,3.17,2.95,3.87
Marcelino Lopez,1965,3.01,2.81,3.92
Marco Estrada,2012,3.76,3.45,3.87
Marco Estrada,2013,3.87,3.39,4.96
Marco Estrada,2014,4.96,4.62,3.28
Marco Estrada,2015,3.28,3.08,3.48
Marco Estrada,2016,3.48,3.37,4.98
Marco Estrada,2017,4.98,4.70,5.64
Marco Gonzales,2018,4.00,3.63,3.99
Marco Gonzales,2021,3.96,3.60,4.13
Marcus Stroman,2016,4.37,4.13,3.09
Marcus Stroman,2017,3.09,2.83,5.54
Marcus Stroman,2018,5.54,5.27,3.22
Marcus Stroman,2021,3.02,2.88,3.50
Marcus Stroman,2022,3.50,3.01,4.04
Mario Soto,1981,3.29,3.09,2.84
Mario Soto,1982,2.84,2.66,2.70
Mario Soto,1983,2.70,2.58,3.53
Mario Soto,1984,3.53,3.27,3.58
Mario Soto,1985,3.58,3.40,4.71
Marion Fricano,1953,3.75,3.47,6.13
Marius Russo,1940,3.27,3.03,3.11
Mark Buehrle,2001,3.29,3.06,3.58
Mark Buehrle,2002,3.58,3.31,4.14
Mark Buehrle,2003,4.14,3.85,3.89
Mark Buehrle,2004,3.89,3.62,3.12
Mark Buehrle,2005,3.12,2.72,4.99
Mark Buehrle,2006,4.99,4.75,3.63
Mark Buehrle,2007,3.63,3.43,3.79
Mark Buehrle,2008,3.79,3.53,3.84
Mark Buehrle,2009,3.84,3.56,4.28
Mark Buehrle,2010,4.28,4.08,3.59
Mark Buehrle,2011,3.59,3.34,3.74
Mark Buehrle,2012,3.74,3.55,4.15
Mark Buehrle,2013,4.15,3.88,3.39
Mark Buehrle,2014,3.39,3.17,3.81
Mark Clark,1994,3.82,3.51,5.43
Mark Clark,1995,5.43,4.81,3.43
Mark Clark,1996,3.43,3.26,3.74
Mark Clark,1997,3.74,3.27,4.84
Mark Davis,1983,3.49,3.13,5.80
Mark Gardner,1990,3.39,2.93,3.85
Mark Gardner,1991,3.85,3.65,4.26
Mark Gardner,1996,4.48,4.32,4.29
Mark Gardner,1997,4.29,4.16,4.27
Mark Gardner,1998,4.27,3.96,6.69
Mark Gardner,1999,6.69,6.33,3.70
Mark Gubicza,1984,4.05,3.84,4.01
Mark Gubicza,1985,4.01,3.81,3.74
Mark Gubicza,1986,3.74,3.51,3.98
Mark Gubicza,1987,3.98,3.77,2.70
Mark Gubicza,1988,2.70,2.57,3.04
Mark Gubicza,1991,5.68,5.30,3.72
Mark Gubicza,1994,4.50,4.11,3.75
Mark Gubicza,1995,3.75,3.53,5.13
Mark Hendrickson,2003,5.51,5.17,4.85
Mark Hendrickson,2004,4.85,4.32,5.90
Mark Hendrickson,2005,5.90,5.65,4.44
Mark Langston,1984,3.47,3.13,5.47
Mark Langston,1985,5.47,5.27,4.85
Mark Langston,1986,4.85,4.70,3.84
Mark Langston,1987,3.84,3.68,3.34
Mark Langston,1988,3.34,3.19,2.74
Mark Langston,1989,2.74,2.55,4.40
Mark Langston,1990,4.40,4.13,3.00
Mark Langston,1991,3.00,2.59,3.66
Mark Langston,1992,3.66,3.41,3.20
Mark Langston,1993,3.20,3.09,4.68
Mark Langston,1994,4.68,4.37,4.60
Mark Langston,1995,4.60,4.24,4.82
Mark Leiter,1995,3.68,3.43,4.77
Mark Leiter,1996,4.77,4.57,5.67
Mark Lemongello,1977,3.29,3.15,4.01
Mark Mulder,2000,5.44,4.66,3.45
Mark Mulder,2001,3.45,3.19,3.47
Mark Mulder,2002,3.47,3.28,3.13
Mark Mulder,2003,3.13,2.80,4.43
Mark Mulder,2004,4.43,4.31,3.64
Mark Portugal,1990,3.62,3.33,4.23
Mark Portugal,1991,4.23,3.98,2.51
Mark Portugal,1992,2.51,2.15,2.77
Mark Portugal,1993,2.77,2.59,3.93
Mark Portugal,1994,3.93,3.72,4.01
Mark Portugal,1995,4.01,3.71,3.89
Mark Portugal,1998,4.44,4.24,5.39
Mark Prior,2002,3.32,2.87,2.43
Mark Prior,2003,2.43,2.22,4.02
Mark Prior,2004,4.02,3.58,3.67
Mark Redman,2002,4.21,3.89,3.59
Mark Redman,2003,3.59,3.36,4.71
Mark Redman,2004,4.71,4.48,4.90
Mark Redman,2005,4.90,4.65,5.71
Mark Thurmond,1983,2.70,2.53,3.02
Mark Thurmond,1984,3.02,2.77,4.27
Martin Perez,2016,4.39,4.16,4.82
Martin Perez,2022,2.89,2.63,4.98
Marty O'Toole,1912,2.82,2.76,3.92
Marty Pattin,1969,5.26,5.02,3.20
Marty Pattin,1970,3.20,3.04,3.13
Marty Pattin,1971,3.13,2.93,3.16
Marty Pattin,1972,3.16,2.93,4.49
Marty Pattin,1975,3.66,3.36,2.24
Marv Breuer,1940,4.85,4.56,3.84
Marv Breuer,1941,3.84,3.34,3.31
Marv Grissom,1952,3.66,3.42,3.91
Masahiro Tanaka,2014,2.77,2.47,3.51
Masahiro Tanaka,2015,3.51,3.26,3.07
Masahiro Tanaka,2016,3.07,2.88,4.74
Masahiro Tanaka,2017,4.74,4.38,3.75
Masahiro Tanaka,2018,3.75,3.55,4.47
Masato Yoshii,1998,3.93,3.64,4.24
Masato Yoshii,1999,4.24,3.90,5.86
Mat Latos,2010,2.92,2.55,3.47
Mat Latos,2011,3.47,3.35,3.48
Mat Latos,2012,3.48,3.24,3.16
Mat Latos,2013,3.16,2.96,3.25
Mat Latos,2014,3.25,2.96,4.92
Matt Beech,1997,5.07,4.79,5.15
Matt Boyd,2017,5.25,4.87,4.39
Matt Boyd,2018,4.39,4.14,4.56
Matt Cain,2006,4.20,3.79,3.65
Matt Cain,2007,3.65,3.38,3.76
Matt Cain,2008,3.76,3.45,2.89
Matt Cain,2009,2.89,2.63,3.14
Matt Cain,2010,3.14,2.90,2.88
Matt Cain,2011,2.88,2.70,2.79
Matt Cain,2012,2.79,2.65,4.00
Matt Clement,1999,4.48,3.96,5.14
Matt Clement,2000,5.14,4.82,5.05
Matt Clement,2001,5.05,4.80,3.60
Matt Clement,2002,3.60,3.34,4.11
Matt Clement,2003,4.11,3.86,3.68
Matt Clement,2004,3.68,3.48,4.57
Matt Garza,2008,3.70,3.46,3.95
Matt Garza,2009,3.95,3.72,3.93
Matt Garza,2010,3.93,3.64,3.32
Matt Garza,2011,3.32,3.08,3.91
Matt Garza,2012,3.91,3.40,3.82
Matt Garza,2013,3.82,3.41,3.64
Matt Garza,2014,3.64,3.37,5.83
Matt Garza,2015,5.83,5.32,4.51
Matt Garza,2016,4.51,4.07,5.06
Matt Harrison,2011,3.43,3.26,3.29
Matt Keough,1978,3.24,3.15,4.92
Matt Keough,1979,4.92,4.74,2.81
Matt Keough,1980,2.81,2.67,3.40
Matt Keough,1981,3.40,3.15,5.72
Matt Moore,2012,3.81,3.49,3.29
Matt Moore,2016,4.08,3.83,5.59
Matt Morris,1997,3.19,3.03,2.53
Matt Morris,2001,3.16,2.86,3.42
Matt Morris,2002,3.42,3.23,3.76
Matt Morris,2003,3.76,3.57,4.72
Matt Morris,2004,4.72,4.38,4.11
Matt Morris,2005,4.11,3.94,4.98
Matt Morris,2006,4.98,4.73,4.89
Matt Shoemaker,2014,2.89,2.38,4.42
Matt Shoemaker,2015,4.42,4.07,3.88
Matt Wisler,2015,4.79,4.27,5.03
Matt Young,1983,3.15,2.80,5.72
Matt Young,1984,5.72,5.42,4.94
Max Butcher,1937,4.71,4.31,3.77
Max Butcher,1938,3.77,3.54,4.51
Max Butcher,1939,4.51,4.42,5.92
Max Butcher,1940,5.92,5.69,3.00
Max Butcher,1941,3.00,2.85,2.98
Max Butcher,1942,2.98,2.73,2.78
Max Butcher,1943,2.78,2.65,3.23
Max Butcher,1944,3.23,3.04,2.97
Max Fried,2021,3.04,2.80,2.48
Max Lanier,1941,2.94,2.64,3.47
Max Lanier,1942,3.47,3.18,1.81
Max Lanier,1943,1.81,1.69,2.55
Max Lanier,1950,3.13,2.93,3.32
Max Scherzer,2009,4.12,3.78,3.50
Max Scherzer,2010,3.50,3.10,4.43
Max Scherzer,2011,4.43,4.15,3.74
Max Scherzer,2012,3.74,3.45,2.90
Max Scherzer,2013,2.90,2.47,3.15
Max Scherzer,2014,3.15,2.79,2.79
Max Scherzer,2015,2.79,2.59,2.96
Max Scherzer,2016,2.96,2.74,2.51
Max Scherzer,2017,2.51,2.27,2.53
Max Scherzer,2018,2.53,2.33,2.92
Max Scherzer,2021,2.46,2.15,2.29
Max Scherzer,2022,2.29,2.13,3.77
Max Surkont,1951,4.10,3.98,3.81
Max Surkont,1952,3.81,3.65,4.08
Max Surkont,1953,4.08,3.95,4.38
Max Surkont,1954,4.38,4.18,5.30
Mel Harder,1930,4.74,4.37,4.20
Mel Harder,1931,4.20,3.99,3.85
Mel Harder,1932,3.85,3.73,3.08
Mel Harder,1933,3.08,2.93,2.82
Mel Harder,1934,2.82,2.69,3.32
Mel Harder,1935,3.32,3.18,5.24
Mel Harder,1936,5.24,5.06,4.35
Mel Harder,1937,4.35,4.18,3.98
Mel Harder,1938,3.98,3.74,3.44
Mel Harder,1939,3.44,3.27,3.80
Mel Harder,1942,3.40,3.23,3.09
Mel Harder,1943,3.09,2.83,3.70
Mel Parnell,1948,3.01,2.75,2.65
Mel Parnell,1949,2.65,2.56,3.67
Mel Parnell,1950,3.67,3.48,3.05
Mel Parnell,1951,3.05,2.92,3.67
Mel Parnell,1952,3.67,3.50,3.12
Mel Queen,1950,5.58,5.40,4.88
Mel Stottlemyre,1965,2.63,2.51,3.78
Mel Stottlemyre,1966,3.78,3.60,2.96
Mel Stottlemyre,1967,2.96,2.81,2.45
Mel Stottlemyre,1968,2.45,2.24,2.82
Mel Stottlemyre,1969,2.82,2.68,3.09
Mel Stottlemyre,1970,3.09,2.94,2.87
Mel Stottlemyre,1971,2.87,2.71,3.22
Mel Stottlemyre,1972,3.22,3.07,3.07
Mel Stottlemyre,1973,3.07,2.89,3.49
Melido Perez,1988,3.79,3.58,5.01
Melido Perez,1989,5.01,4.81,4.61
Melido Perez,1992,2.87,2.64,5.19
Melido Perez,1993,5.19,4.91,4.10
Merrill Kelly,2021,4.44,4.30,3.37
Merrill Kelly,2022,3.37,3.04,3.29
Micah Owings,2007,4.32,3.97,5.72
Micah Owings,2008,5.72,5.16,5.74
Michael Fiers,2015,3.49,3.28,4.48
Michael Fiers,2016,4.48,4.16,5.14
Michael Fiers,2017,5.14,4.78,3.31
Michael Fiers,2018,3.31,3.11,3.90
Michael Fulmer,2016,3.06,2.81,3.83
Michael Fulmer,2017,3.83,3.61,4.69
Michael Kopech,2022,3.54,3.24,5.12
Michael Pineda,2015,4.37,4.00,4.82
Michael Wacha,2014,3.20,2.88,3.38
Michael Wacha,2015,3.38,2.91,4.62
Michael Wacha,2016,4.62,4.45,4.13
Michael Wacha,2021,4.53,4.18,3.32
Michael Wacha,2022,3.32,2.98,3.22
Mickey Haefner,1943,2.10,1.69,3.17
Mickey Haefner,1944,3.17,2.91,3.46
Mickey Haefner,1945,3.46,3.19,2.85
Mickey Haefner,1946,2.85,2.71,3.51
Mickey Haefner,1947,3.51,3.19,4.24
Mickey Haefner,1948,4.24,4.00,4.11
Mickey Harris,1948,5.79,5.20,5.22
Mickey Lolich,1963,3.06,2.92,3.27
Mickey Lolich,1964,3.27,3.08,3.49
Mickey Lolich,1965,3.49,3.33,4.82
Mickey Lolich,1966,4.82,4.62,3.07
Mickey Lolich,1967,3.07,2.85,3.33
Mickey Lolich,1968,3.33,3.21,3.14
Mickey Lolich,1969,3.14,2.99,3.74
Mickey Lolich,1970,3.74,3.59,2.92
Mickey Lolich,1971,2.92,2.81,2.50
Mickey Lolich,1972,2.50,2.37,3.82
Mickey Lolich,1973,3.82,3.71,4.15
Mickey Lolich,1974,4.15,4.04,3.78
Mickey Lolich,1975,3.78,3.63,3.24
Mickey McDermott,1951,3.49,3.30,4.02
Mickey McDermott,1952,4.02,3.74,3.02
Mickey McDermott,1953,3.02,2.90,3.52
Mickey McDermott,1954,3.52,3.29,3.93
Miguel Batista,2002,4.33,4.12,3.47
Miguel Batista,2003,3.47,3.20,4.88
Miguel Batista,2006,4.59,4.36,4.31
Miguel Gonzalez,2013,3.81,3.52,3.21
Miguel Gonzalez,2014,3.21,2.87,4.91
Miguel Gonzalez,2015,4.91,4.71,3.77
Miguel Gonzalez,2016,3.77,3.38,4.62
Mike Bielecki,1989,3.14,2.93,5.30
Mike Bielecki,1990,5.30,4.99,4.41
Mike Boddicker,1983,2.79,2.52,2.79
Mike Boddicker,1984,2.79,2.66,4.07
Mike Boddicker,1985,4.07,3.88,4.70
Mike Boddicker,1986,4.70,4.57,4.18
Mike Boddicker,1987,4.18,4.02,3.37
Mike Boddicker,1988,3.37,3.20,4.00
Mike Boddicker,1989,4.00,3.80,3.36
Mike Boddicker,1990,3.36,3.15,4.11
Mike Caldwell,1974,2.96,2.81,5.02
Mike Caldwell,1978,2.31,2.21,3.29
Mike Caldwell,1979,3.29,3.14,4.06
Mike Caldwell,1980,4.06,3.84,4.02
Mike Caldwell,1981,4.02,3.84,3.91
Mike Caldwell,1982,3.91,3.50,4.53
Mike Caldwell,1983,4.53,4.25,4.55
Mike Clevinger,2017,2.84,2.51,3.02
Mike Clevinger,2018,3.02,2.89,2.71
Mike Clevinger,2022,4.25,3.96,3.77
Mike Cuellar,1966,2.32,2.14,2.95
Mike Cuellar,1967,2.95,2.72,2.72
Mike Cuellar,1968,2.72,2.42,2.38
Mike Cuellar,1969,2.38,2.27,3.48
Mike Cuellar,1970,3.48,3.36,3.08
Mike Cuellar,1971,3.08,2.94,2.57
Mike Cuellar,1972,2.57,2.36,3.27
Mike Cuellar,1973,3.27,3.20,3.11
Mike Cuellar,1974,3.11,2.92,3.66
Mike Dunne,1987,3.03,2.62,3.98
Mike Flanagan,1977,3.63,3.52,4.03
Mike Flanagan,1978,4.03,3.85,3.02
Mike Flanagan,1979,3.02,2.89,4.12
Mike Flanagan,1980,4.12,3.99,4.19
Mike Flanagan,1981,4.19,3.85,3.90
Mike Flanagan,1982,3.90,3.78,3.30
Mike Flanagan,1983,3.30,2.92,3.53
Mike Flanagan,1986,4.29,4.07,4.06
Mike Flanagan,1987,4.06,4.06,4.18
Mike Flanagan,1988,4.18,3.92,3.93
Mike Foltynewicz,2016,4.31,4.04,4.74
Mike Foltynewicz,2017,4.74,3.96,2.85
Mike Foltynewicz,2018,2.85,2.62,4.54
Mike Garcia,1949,2.36,2.17,3.88
Mike Garcia,1950,3.88,3.63,3.14
Mike Garcia,1951,3.14,2.94,2.42
Mike Garcia,1952,2.42,2.32,3.24
Mike Garcia,1953,3.24,3.07,2.73
Mike Garcia,1954,2.73,2.62,3.91
Mike Garcia,1955,3.91,3.68,3.66
Mike Garcia,1956,3.66,3.46,3.54
Mike Gardiner,1991,4.85,4.60,4.82
Mike Hampton,1995,3.35,3.22,3.59
Mike Hampton,1996,3.59,3.38,3.83
Mike Hampton,1997,3.83,3.66,3.36
Mike Hampton,1998,3.36,3.12,2.90
Mike Hampton,1999,2.90,2.67,3.14
Mike Hampton,2000,3.14,2.93,5.41
Mike Hampton,2001,5.41,5.07,6.15
Mike Hampton,2002,6.15,5.86,3.84
Mike Hampton,2003,3.84,3.48,4.28
Mike Kekich,1971,4.01,3.63,3.69
Mike Krukow,1977,4.45,4.29,3.58
Mike Krukow,1978,3.58,3.27,4.21
Mike Krukow,1979,4.21,3.87,4.43
Mike Krukow,1980,4.43,4.17,3.68
Mike Krukow,1981,3.68,3.38,3.12
Mike Krukow,1982,3.12,2.88,3.95
Mike Krukow,1983,3.95,3.74,4.64
Mike Krukow,1984,4.64,4.45,3.38
Mike Krukow,1985,3.38,3.20,3.05
Mike Krukow,1986,3.05,2.89,5.03
Mike Krukow,1987,5.03,4.82,3.54
Mike LaCoss,1979,3.57,3.30,4.68
Mike LaCoss,1986,3.55,3.33,3.60
Mike LaCoss,1987,3.60,3.40,3.62
Mike LaCoss,1988,3.62,3.13,3.86
Mike Leake,2010,3.78,3.48,3.86
Mike Leake,2011,3.86,3.56,4.58
Mike Leake,2012,4.58,4.36,3.37
Mike Leake,2013,3.37,3.21,3.70
Mike Leake,2014,3.70,3.47,3.70
Mike Leake,2015,3.70,3.37,4.69
Mike Leake,2016,4.69,4.52,3.92
Mike Leake,2017,3.92,3.53,4.36
Mike Leake,2018,4.36,4.10,4.29
Mike Maroth,2002,4.48,4.21,5.73
Mike Maroth,2003,5.73,5.50,4.31
Mike Maroth,2004,4.31,4.06,4.74
Mike Mason,1984,4.10,3.82,5.14
Mike Mason,1985,5.14,4.97,4.34
Mike McCormick,1958,4.30,4.15,3.68
Mike McCormick,1959,3.68,3.59,2.73
Mike McCormick,1960,2.73,2.59,3.15
Mike McCormick,1965,3.86,3.58,3.60
Mike McCormick,1966,3.60,3.47,2.89
Mike McCormick,1967,2.89,2.67,3.88
Mike McCormick,1968,3.88,3.70,3.23
Mike Minor,2012,4.12,3.82,3.21
Mike Minor,2013,3.21,3.06,4.77
Mike Minor,2018,4.18,3.97,3.59
Mike Moore,1982,5.41,5.05,4.79
Mike Moore,1983,4.79,4.48,5.00
Mike Moore,1984,5.00,4.80,3.47
Mike Moore,1985,3.47,3.29,4.31
Mike Moore,1986,4.31,4.16,4.71
Mike Moore,1987,4.71,4.51,3.79
Mike Moore,1988,3.79,3.57,2.61
Mike Moore,1989,2.61,2.43,4.65
Mike Moore,1990,4.65,4.41,2.96
Mike Moore,1991,2.96,2.78,4.12
Mike Moore,1992,4.12,3.83,5.22
Mike Moore,1993,5.22,4.99,5.42
Mike Moore,1994,5.42,5.08,7.53
Mike Morgan,1986,4.68,4.51,4.69
Mike Morgan,1989,2.74,2.36,3.75
Mike Morgan,1990,3.75,3.63,2.81
Mike Morgan,1991,2.81,2.64,2.55
Mike Morgan,1992,2.55,2.34,4.03
Mike Morgan,1995,3.56,3.35,4.63
Mike Morgan,1996,4.63,4.17,4.79
Mike Morgan,1997,4.79,4.41,4.28
Mike Morgan,1998,4.28,4.00,6.51
Mike Mussina,1992,2.54,2.42,4.46
Mike Mussina,1993,4.46,4.23,3.06
Mike Mussina,1994,3.06,2.78,3.29
Mike Mussina,1995,3.29,3.05,4.81
Mike Mussina,1996,4.81,4.54,3.20
Mike Mussina,1997,3.20,2.98,3.49
Mike Mussina,1998,3.49,3.21,3.50
Mike Mussina,1999,3.50,3.11,3.79
Mike Mussina,2000,3.79,3.55,3.15
Mike Mussina,2001,3.15,2.86,4.05
Mike Mussina,2002,4.05,3.81,3.40
Mike Mussina,2003,3.40,3.23,4.59
Mike Mussina,2004,4.59,4.37,4.41
Mike Mussina,2005,4.41,4.20,3.51
Mike Mussina,2006,3.51,3.33,5.16
