playername,year,realERA,adjustedERA,nextERA
Kyle Gibson,2017,5.07,3.74,3.62
Kyle Gibson,2018,3.62,2.93,4.89
Kyle Gibson,2021,3.50,2.28,5.05
Kyle Gibson,2022,5.05,3.84,4.73
Kyle Hendricks,2015,3.95,3.06,2.15
Kyle Hendricks,2016,2.15,1.51,3.03
Kyle Hendricks,2017,3.03,2.12,3.44
Kyle Hendricks,2018,3.44,2.73,3.46
Kyle Kendrick,2007,3.87,2.96,5.47
Kyle Kendrick,2012,3.89,2.47,4.70
Kyle Kendrick,2013,4.70,3.47,4.61
Kyle Kendrick,2014,4.61,3.82,6.32
Kyle Lohse,2002,4.14,2.97,4.61
Kyle Lohse,2003,4.61,3.45,5.36
Kyle Lohse,2004,5.36,4.54,4.18
Kyle Lohse,2005,4.18,3.27,6.19
Kyle Lohse,2006,6.19,3.67,4.66
Kyle Lohse,2007,4.66,3.52,3.78
Kyle Lohse,2008,3.78,2.69,4.78
Kyle Lohse,2011,3.39,2.40,2.86
Kyle Lohse,2012,2.86,2.13,3.35
Kyle Lohse,2013,3.35,2.45,3.54
Kyle Lohse,2014,3.54,2.39,6.31
LaMarr Hoyt,1982,3.69,2.86,3.66
LaMarr Hoyt,1983,3.66,2.96,4.47
LaMarr Hoyt,1984,4.47,3.71,3.47
LaMarr Hoyt,1985,3.47,2.35,5.31
Lance Lynn,2012,3.67,2.58,3.97
Lance Lynn,2013,3.97,3.03,2.74
Lance Lynn,2014,2.74,1.89,3.03
Lance Lynn,2017,3.43,2.06,4.94
Lance Lynn,2018,4.94,3.60,3.67
Lance Lynn,2021,2.69,1.28,3.99
Lance Lynn,2022,3.99,2.44,5.73
Lance McCullers,2017,4.25,2.47,3.93
Larry Benton,1925,2.70,1.74,3.79
Larry Benton,1926,3.79,2.72,4.21
Larry Benton,1927,4.21,3.36,2.64
Larry Benton,1928,2.64,2.17,4.13
Larry Benton,1929,4.13,3.18,5.68
Larry Benton,1930,5.68,4.39,3.64
Larry Benton,1931,3.64,2.46,4.41
Larry Benton,1932,4.41,3.31,3.40
Larry Cheney,1912,2.86,2.15,2.70
Larry Cheney,1913,2.70,2.07,2.69
Larry Cheney,1914,2.69,2.10,2.98
Larry Cheney,1915,2.98,1.93,1.96
Larry Cheney,1916,1.96,1.34,2.38
Larry Cheney,1917,2.38,1.52,2.96
Larry Christenson,1975,3.83,2.67,3.69
Larry Christenson,1976,3.69,2.80,4.06
Larry Christenson,1977,4.06,3.21,3.24
Larry Christenson,1978,3.24,2.51,4.66
Larry Dierker,1965,3.50,2.23,3.16
Larry Dierker,1968,3.31,2.63,2.36
Larry Dierker,1969,2.36,1.68,3.92
Larry Dierker,1970,3.92,3.09,2.72
Larry Dierker,1971,2.72,1.61,3.40
Larry Dierker,1974,2.90,2.08,4.00
Larry Dierker,1975,4.00,3.24,3.69
Larry French,1930,4.26,3.43,3.28
Larry French,1931,3.28,2.61,3.08
Larry French,1932,3.08,2.51,2.69
Larry French,1933,2.69,2.01,3.53
Larry French,1934,3.53,2.92,2.59
Larry French,1935,2.59,1.85,3.28
Larry French,1936,3.28,2.54,3.76
Larry French,1937,3.76,2.99,3.86
Larry French,1938,3.86,2.91,3.45
Larry French,1939,3.45,2.23,3.47
Larry French,1940,3.47,2.70,5.13
Larry Gura,1978,2.75,1.97,4.51
Larry Gura,1979,4.51,3.62,2.95
Larry Gura,1980,2.95,2.25,2.72
Larry Gura,1981,2.72,1.66,4.03
Larry Gura,1982,4.03,3.29,5.09
Larry Gura,1983,5.09,4.26,5.27
Larry Jackson,1957,4.04,3.07,3.75
Larry Jackson,1958,3.75,2.64,3.26
Larry Jackson,1959,3.26,2.55,3.49
Larry Jackson,1960,3.49,2.73,3.58
Larry Jackson,1961,3.58,2.70,3.75
Larry Jackson,1962,3.75,2.89,2.55
Larry Jackson,1963,2.55,2.14,3.05
Larry Jackson,1964,3.05,2.36,3.85
Larry Jackson,1965,3.85,2.98,3.34
Larry Jackson,1966,3.34,2.64,3.20
Larry Jackson,1967,3.20,2.65,2.77
Larry Jansen,1947,2.94,2.15,3.56
Larry Jansen,1948,3.56,2.75,3.65
Larry Jansen,1949,3.65,2.88,3.14
Larry Jansen,1950,3.14,2.29,3.02
Larry Jansen,1951,3.02,2.36,4.30
Larry Jansen,1952,4.30,3.49,4.67
Larry Jaster,1966,3.19,2.09,3.25
Larry Jaster,1967,3.25,2.28,3.80
Larry McWilliams,1982,3.29,1.87,3.25
Larry McWilliams,1983,3.25,2.67,2.94
Larry McWilliams,1984,2.94,2.14,4.63
Lary Sorensen,1977,4.21,3.12,3.21
Lary Sorensen,1978,3.21,2.77,3.98
Lary Sorensen,1979,3.98,3.19,3.63
Lary Sorensen,1980,3.63,2.77,3.27
Lary Sorensen,1981,3.27,1.92,5.42
Lary Sorensen,1982,5.42,4.30,4.28
Lary Sorensen,1983,4.28,3.38,5.34
LaTroy Hawkins,1997,5.84,4.26,5.25
LaTroy Hawkins,1998,5.25,4.58,6.66
Lee Meadows,1915,3.15,2.26,2.83
Lee Meadows,1916,2.83,2.14,2.90
Lee Meadows,1917,2.90,2.43,3.46
Lee Meadows,1918,3.46,2.26,2.65
Lee Meadows,1919,2.65,2.07,2.92
Lee Meadows,1920,2.92,2.06,4.33
Lee Meadows,1921,4.33,3.11,4.18
Lee Meadows,1922,4.18,3.25,3.86
Lee Meadows,1923,3.86,2.88,3.24
Lee Meadows,1924,3.24,2.52,3.52
Lee Meadows,1925,3.52,2.86,4.04
Lee Meadows,1926,4.04,3.07,3.22
Lee Stange,1963,2.82,1.92,3.99
Lee Stange,1966,2.77,1.68,2.57
Lefty Gomez,1931,2.99,2.12,4.09
Lefty Gomez,1932,4.09,3.24,3.09
Lefty Gomez,1933,3.09,2.10,2.26
Lefty Gomez,1934,2.26,1.59,3.24
Lefty Gomez,1935,3.24,2.60,4.36
Lefty Gomez,1936,4.36,3.36,2.33
Lefty Gomez,1937,2.33,1.76,3.28
Lefty Gomez,1938,3.28,2.28,3.41
Lefty Grove,1925,5.21,4.04,2.48
Lefty Grove,1926,2.48,2.00,3.26
Lefty Grove,1927,3.26,2.59,2.53
Lefty Grove,1928,2.53,1.82,2.88
Lefty Grove,1929,2.88,2.20,2.55
Lefty Grove,1930,2.55,1.94,1.94
Lefty Grove,1931,1.94,1.40,2.76
Lefty Grove,1932,2.76,1.78,3.58
Lefty Grove,1935,2.76,2.14,2.88
Lefty Grove,1936,2.88,2.17,2.99
Lefty Grove,1937,2.99,2.40,3.20
Lefty Grove,1938,3.20,2.24,2.54
Lefty Grove,1939,2.54,1.81,4.04
Lefty Grove,1940,4.04,3.13,4.29
Lefty Stewart,1927,4.15,2.65,4.94
Lefty Stewart,1928,4.94,3.25,3.50
Lefty Stewart,1929,3.50,2.22,3.61
Lefty Stewart,1930,3.61,2.89,4.51
Lefty Stewart,1931,4.51,3.91,4.78
Lefty Stewart,1932,4.78,3.87,3.80
Lefty Stewart,1933,3.80,3.15,3.98
Lefty Tyler,1912,4.49,3.77,3.08
Lefty Tyler,1913,3.08,2.16,2.36
Lefty Tyler,1914,2.36,1.57,2.64
Lefty Tyler,1915,2.64,1.78,2.24
Lefty Tyler,1916,2.24,1.48,2.40
Lefty Tyler,1917,2.40,1.71,1.97
Lefty Weinert,1922,3.47,2.42,5.88
Lefty Williams,1916,2.53,1.91,2.89
Lefty Williams,1917,2.89,2.36,2.81
Lefty Williams,1918,2.81,1.65,2.68
Lefty Williams,1919,2.68,1.98,3.88
Len Barker,1979,4.65,2.58,4.17
Len Barker,1980,4.17,3.29,3.91
Len Barker,1981,3.91,2.59,3.90
Len Barker,1982,3.90,2.78,4.88
Len Barker,1983,4.88,3.86,3.63
Leo Dickerman,1923,4.67,2.81,3.30
Leo Dickerman,1924,3.30,1.95,5.79
Leon Cadore,1919,2.48,1.30,2.59
Leon Cadore,1920,2.59,1.85,4.42
Leon Cadore,1921,4.42,3.46,4.89
Lerrin LaGrow,1974,4.46,3.47,4.47
Les Cain,1970,3.84,2.89,4.35
Les Sweetland,1928,6.31,4.93,5.37
Les Sweetland,1929,5.37,4.28,7.28
Les Sweetland,1930,7.28,6.07,4.35
Les Tietje,1934,4.90,3.60,4.01
Lew Burdette,1954,2.63,2.00,3.95
Lew Burdette,1955,3.95,3.18,2.73
Lew Burdette,1956,2.73,2.18,3.71
Lew Burdette,1957,3.71,2.96,2.95
Lew Burdette,1958,2.95,2.27,4.05
Lew Burdette,1959,4.05,3.30,3.38
Lew Burdette,1960,3.38,2.59,4.14
Lew Burdette,1961,4.14,3.52,4.93
Lew Burdette,1962,4.93,3.45,3.96
Lew Burdette,1963,3.96,3.03,4.31
Lew Krausse,1966,2.97,1.90,4.70
Lew Krausse,1967,4.70,3.24,3.31
Lew Krausse,1970,4.77,3.73,3.22
Lil Stoner,1924,4.65,3.57,4.54
Lil Stoner,1925,4.54,3.06,5.67
Lil Stoner,1926,5.67,4.59,4.06
Livan Hernandez,1998,4.72,3.85,4.64
Livan Hernandez,1999,4.64,3.63,3.75
Livan Hernandez,2000,3.75,2.80,5.24
Livan Hernandez,2001,5.24,4.26,4.38
Livan Hernandez,2002,4.38,3.34,3.20
Livan Hernandez,2003,3.20,2.16,3.60
Livan Hernandez,2004,3.60,2.77,3.98
Livan Hernandez,2005,3.98,3.15,4.83
Livan Hernandez,2006,4.83,3.84,4.93
Livan Hernandez,2007,4.93,3.37,6.05
Livan Hernandez,2008,6.05,4.66,5.44
Livan Hernandez,2009,5.44,4.07,3.66
Livan Hernandez,2010,3.66,2.57,4.47
Lloyd Brown,1929,3.69,2.13,4.58
Lloyd Brown,1930,4.58,3.50,3.17
Lloyd Brown,1931,3.17,2.34,4.71
Lloyd Brown,1932,4.71,3.59,4.43
Logan Gilbert,2021,4.68,3.29,3.20
Logan Gilbert,2022,3.20,2.10,3.73
Logan Webb,2021,3.05,2.02,2.90
Logan Webb,2022,2.90,2.17,3.25
Lon Warneke,1932,2.38,1.79,1.94
Lon Warneke,1933,1.94,1.39,3.23
Lon Warneke,1934,3.23,2.57,3.27
Lon Warneke,1935,3.27,2.47,3.42
Lon Warneke,1936,3.42,2.69,4.33
Lon Warneke,1937,4.33,3.39,3.97
Lon Warneke,1938,3.97,2.78,3.97
Lon Warneke,1939,3.97,2.94,3.20
Lon Warneke,1940,3.20,2.51,3.28
Lon Warneke,1941,3.28,2.64,2.73
Lou Brissie,1948,4.64,3.63,4.47
Lou Brissie,1949,4.47,3.67,4.15
Lou Fette,1937,2.92,1.89,3.05
Lou Fette,1938,3.05,2.43,3.05
Lou Knerr,1945,4.15,2.57,5.33
Lucas Giolito,2018,6.13,4.40,3.41
Lucas Giolito,2021,3.53,2.44,4.90
Lucas Giolito,2022,4.90,3.45,4.88
Lucas Harrell,2012,3.76,2.76,5.98
Luis Castillo,2018,4.30,3.35,3.40
Luis Castillo,2021,3.98,2.67,2.99
Luis Castillo,2022,2.99,2.15,3.34
Luis Garcia,2021,3.56,2.50,3.72
Luis Leal,1981,3.94,2.70,3.93
Luis Leal,1982,3.93,3.16,4.31
Luis Leal,1983,4.31,3.43,3.89
Luis Perdomo,2016,4.85,3.67,4.67
Luis Severino,2017,2.98,2.03,3.39
Luis Tiant,1964,2.87,1.48,3.57
Luis Tiant,1965,3.57,2.61,2.71
Luis Tiant,1966,2.71,1.12,2.78
Luis Tiant,1967,2.78,2.01,1.57
Luis Tiant,1968,1.57,1.05,3.73
Luis Tiant,1972,1.88,1.19,3.34
Luis Tiant,1973,3.34,2.64,2.92
Luis Tiant,1974,2.92,2.04,4.02
Luis Tiant,1975,4.02,3.16,3.06
Luis Tiant,1976,3.06,2.22,4.53
Luis Tiant,1977,4.53,3.64,3.35
Luis Tiant,1978,3.35,2.51,3.91
Luis Tiant,1979,3.91,3.16,4.89
Luke Hamlin,1937,3.52,2.36,3.92
Luke Hamlin,1938,3.92,3.08,3.57
Luke Hamlin,1939,3.57,3.00,2.97
Luke Hamlin,1940,2.97,2.30,3.92
Luke Hochevar,2008,5.51,4.15,6.55
Luke Hochevar,2011,4.68,3.84,5.73
Luke Walker,1970,3.14,1.97,3.50
Lum Harris,1942,3.58,2.38,4.07
Lum Harris,1943,4.07,3.19,3.48
Lynn McGlothen,1974,2.69,1.99,3.95
Lynn McGlothen,1975,3.95,2.93,3.79
Lynn McGlothen,1979,4.05,2.28,4.52
Lynn Nelson,1938,5.64,3.99,4.78
Mace Brown,1939,3.93,2.74,4.04
Madison Bumgarner,2010,3.00,1.68,3.21
Madison Bumgarner,2011,3.21,2.18,3.37
Madison Bumgarner,2012,3.37,2.60,2.77
Madison Bumgarner,2013,2.77,2.01,2.98
Madison Bumgarner,2014,2.98,2.14,2.93
Madison Bumgarner,2015,2.93,2.14,2.74
Madison Bumgarner,2016,2.74,2.11,3.32
Madison Bumgarner,2017,3.32,2.09,3.26
Madison Bumgarner,2018,3.26,1.84,3.90
Madison Bumgarner,2021,4.67,3.18,4.88
Mal Eason,1901,3.57,2.08,2.76
Manny Parra,2008,4.30,2.98,6.36
Manny Salvo,1940,3.17,2.09,3.87
Marcelino Lopez,1965,3.01,2.29,3.92
Marco Estrada,2012,3.76,2.37,3.87
Marco Estrada,2013,3.87,2.49,4.96
Marco Estrada,2014,4.96,3.66,3.28
Marco Estrada,2015,3.28,2.53,3.48
Marco Estrada,2016,3.48,2.62,4.98
Marco Estrada,2017,4.98,3.79,5.64
Marco Gonzales,2018,4.00,2.76,3.99
Marco Gonzales,2021,3.96,2.61,4.13
Marcus Stroman,2016,4.37,3.32,3.09
Marcus Stroman,2017,3.09,2.12,5.54
Marcus Stroman,2018,5.54,3.42,3.22
Marcus Stroman,2021,3.02,2.38,3.50
Marcus Stroman,2022,3.50,1.84,4.04
Mario Soto,1981,3.29,2.01,2.84
Mario Soto,1982,2.84,2.10,2.70
Mario Soto,1983,2.70,2.16,3.53
Mario Soto,1984,3.53,2.53,3.58
Mario Soto,1985,3.58,2.87,4.71
Marion Fricano,1953,3.75,2.98,6.13
Marius Russo,1940,3.27,2.38,3.11
Mark Buehrle,2001,3.29,2.46,3.58
Mark Buehrle,2002,3.58,2.36,4.14
Mark Buehrle,2003,4.14,2.94,3.89
Mark Buehrle,2004,3.89,2.87,3.12
Mark Buehrle,2005,3.12,2.29,4.99
Mark Buehrle,2006,4.99,3.74,3.63
Mark Buehrle,2007,3.63,2.85,3.79
Mark Buehrle,2008,3.79,2.60,3.84
Mark Buehrle,2009,3.84,2.92,4.28
Mark Buehrle,2010,4.28,3.40,3.59
Mark Buehrle,2011,3.59,2.56,3.74
Mark Buehrle,2012,3.74,3.03,4.15
Mark Buehrle,2013,4.15,3.03,3.39
Mark Buehrle,2014,3.39,2.53,3.81
Mark Clark,1994,3.82,2.56,5.43
Mark Clark,1995,5.43,3.77,3.43
Mark Clark,1996,3.43,2.81,3.74
Mark Clark,1997,3.74,2.67,4.84
Mark Davis,1983,3.49,1.95,5.80
Mark Gardner,1990,3.39,1.92,3.85
Mark Gardner,1991,3.85,2.72,4.26
Mark Gardner,1996,4.48,3.31,4.29
Mark Gardner,1997,4.29,3.29,4.27
Mark Gardner,1998,4.27,3.08,6.69
Mark Gardner,1999,6.69,5.09,3.70
Mark Gubicza,1984,4.05,3.23,4.01
Mark Gubicza,1985,4.01,3.22,3.74
Mark Gubicza,1986,3.74,2.79,3.98
Mark Gubicza,1987,3.98,3.16,2.70
Mark Gubicza,1988,2.70,2.10,3.04
Mark Gubicza,1991,5.68,3.96,3.72
Mark Gubicza,1994,4.50,2.71,3.75
Mark Gubicza,1995,3.75,2.85,5.13
Mark Hendrickson,2003,5.51,4.39,4.85
Mark Hendrickson,2004,4.85,3.88,5.90
Mark Hendrickson,2005,5.90,4.51,4.44
Mark Langston,1984,3.47,2.57,5.47
Mark Langston,1985,5.47,4.22,4.85
Mark Langston,1986,4.85,3.90,3.84
Mark Langston,1987,3.84,3.08,3.34
Mark Langston,1988,3.34,2.35,2.74
Mark Langston,1989,2.74,2.05,4.40
Mark Langston,1990,4.40,3.49,3.00
Mark Langston,1991,3.00,2.18,3.66
Mark Langston,1992,3.66,2.56,3.20
Mark Langston,1993,3.20,2.54,4.68
Mark Langston,1994,4.68,2.91,4.60
Mark Langston,1995,4.60,3.47,4.82
Mark Leiter,1995,3.68,2.81,4.77
Mark Leiter,1996,4.77,3.96,5.67
Mark Lemongello,1977,3.29,2.53,4.01
Mark Mulder,2000,5.44,3.59,3.45
Mark Mulder,2001,3.45,2.57,3.47
Mark Mulder,2002,3.47,2.65,3.13
Mark Mulder,2003,3.13,1.97,4.43
Mark Mulder,2004,4.43,3.58,3.64
Mark Portugal,1990,3.62,2.55,4.23
Mark Portugal,1991,4.23,3.24,2.51
Mark Portugal,1992,2.51,1.24,2.77
Mark Portugal,1993,2.77,2.16,3.93
Mark Portugal,1994,3.93,2.63,4.01
Mark Portugal,1995,4.01,2.87,3.89
Mark Portugal,1998,4.44,3.19,5.39
Mark Prior,2002,3.32,1.95,2.43
Mark Prior,2003,2.43,1.69,4.02
Mark Prior,2004,4.02,2.02,3.67
Mark Redman,2002,4.21,3.11,3.59
Mark Redman,2003,3.59,2.34,4.71
Mark Redman,2004,4.71,3.52,4.90
Mark Redman,2005,4.90,3.92,5.71
Mark Thurmond,1983,2.70,1.81,3.02
Mark Thurmond,1984,3.02,2.31,4.27
Martin Perez,2016,4.39,3.33,4.82
Martin Perez,2022,2.89,1.77,4.98
Marty O'Toole,1912,2.82,2.09,3.92
Marty Pattin,1969,5.26,3.88,3.20
Marty Pattin,1970,3.20,2.56,3.13
Marty Pattin,1971,3.13,2.40,3.16
Marty Pattin,1972,3.16,2.36,4.49
Marty Pattin,1975,3.66,2.39,2.24
Marv Breuer,1940,4.85,3.44,3.84
Marv Breuer,1941,3.84,2.17,3.31
Marv Grissom,1952,3.66,2.68,3.91
Masahiro Tanaka,2014,2.77,1.53,3.51
Masahiro Tanaka,2015,3.51,2.58,3.07
Masahiro Tanaka,2016,3.07,2.22,4.74
Masahiro Tanaka,2017,4.74,3.37,3.75
Masahiro Tanaka,2018,3.75,2.66,4.47
Masato Yoshii,1998,3.93,2.95,4.24
Masato Yoshii,1999,4.24,2.67,5.86
Mat Latos,2010,2.92,1.79,3.47
Mat Latos,2011,3.47,2.96,3.48
Mat Latos,2012,3.48,2.41,3.16
Mat Latos,2013,3.16,2.17,3.25
Mat Latos,2014,3.25,1.73,4.92
Matt Beech,1997,5.07,3.87,5.15
Matt Boyd,2017,5.25,3.93,4.39
Matt Boyd,2018,4.39,3.38,4.56
Matt Cain,2006,4.20,3.04,3.65
Matt Cain,2007,3.65,2.64,3.76
Matt Cain,2008,3.76,2.84,2.89
Matt Cain,2009,2.89,1.83,3.14
Matt Cain,2010,3.14,2.22,2.88
Matt Cain,2011,2.88,2.11,2.79
Matt Cain,2012,2.79,2.08,4.00
Matt Clement,1999,4.48,3.29,5.14
Matt Clement,2000,5.14,3.82,5.05
Matt Clement,2001,5.05,3.83,3.60
Matt Clement,2002,3.60,2.70,4.11
Matt Clement,2003,4.11,2.61,3.68
Matt Clement,2004,3.68,2.86,4.57
Matt Garza,2008,3.70,2.78,3.95
Matt Garza,2009,3.95,3.01,3.93
Matt Garza,2010,3.93,2.91,3.32
Matt Garza,2011,3.32,2.05,3.91
Matt Garza,2012,3.91,1.93,3.82
Matt Garza,2013,3.82,2.67,3.64
Matt Garza,2014,3.64,2.53,5.83
Matt Garza,2015,5.83,4.01,4.51
Matt Garza,2016,4.51,2.95,5.06
Matt Harrison,2011,3.43,2.27,3.29
Matt Keough,1978,3.24,2.42,4.92
Matt Keough,1979,4.92,3.86,2.81
Matt Keough,1980,2.81,1.99,3.40
Matt Keough,1981,3.40,2.41,5.72
Matt Moore,2012,3.81,2.83,3.29
Matt Moore,2016,4.08,3.06,5.59
Matt Morris,1997,3.19,2.41,2.53
Matt Morris,2001,3.16,1.87,3.42
Matt Morris,2002,3.42,2.46,3.76
Matt Morris,2003,3.76,2.67,4.72
Matt Morris,2004,4.72,3.45,4.11
Matt Morris,2005,4.11,3.37,4.98
Matt Morris,2006,4.98,3.84,4.89
Matt Shoemaker,2014,2.89,1.66,4.42
Matt Shoemaker,2015,4.42,2.85,3.88
Matt Wisler,2015,4.79,2.74,5.03
Matt Young,1983,3.15,2.31,5.72
Matt Young,1984,5.72,3.86,4.94
Max Butcher,1937,4.71,3.44,3.77
Max Butcher,1938,3.77,2.67,4.51
Max Butcher,1939,4.51,3.48,5.92
Max Butcher,1940,5.92,4.51,3.00
Max Butcher,1941,3.00,2.34,2.98
Max Butcher,1942,2.98,2.06,2.78
Max Butcher,1943,2.78,1.97,3.23
Max Butcher,1944,3.23,2.26,2.97
Max Fried,2021,3.04,1.85,2.48
Max Lanier,1941,2.94,1.89,3.47
Max Lanier,1942,3.47,2.00,1.81
Max Lanier,1943,1.81,1.22,2.55
Max Lanier,1950,3.13,2.27,3.32
Max Scherzer,2009,4.12,3.21,3.50
Max Scherzer,2010,3.50,2.29,4.43
Max Scherzer,2011,4.43,3.22,3.74
Max Scherzer,2012,3.74,2.67,2.90
Max Scherzer,2013,2.90,2.20,3.15
Max Scherzer,2014,3.15,2.16,2.79
Max Scherzer,2015,2.79,2.00,2.96
Max Scherzer,2016,2.96,2.17,2.51
Max Scherzer,2017,2.51,1.67,2.53
Max Scherzer,2018,2.53,1.96,2.92
Max Scherzer,2021,2.46,1.34,2.29
Max Scherzer,2022,2.29,1.24,3.77
Max Surkont,1951,4.10,3.21,3.81
Max Surkont,1952,3.81,2.91,4.08
Max Surkont,1953,4.08,3.22,4.38
Max Surkont,1954,4.38,3.29,5.30
Mel Harder,1930,4.74,3.35,4.20
Mel Harder,1931,4.20,3.41,3.85
Mel Harder,1932,3.85,3.06,3.08
Mel Harder,1933,3.08,2.40,2.82
Mel Harder,1934,2.82,2.16,3.32
Mel Harder,1935,3.32,2.63,5.24
Mel Harder,1936,5.24,4.25,4.35
Mel Harder,1937,4.35,3.57,3.98
Mel Harder,1938,3.98,2.74,3.44
Mel Harder,1939,3.44,2.62,3.80
Mel Harder,1942,3.40,2.54,3.09
Mel Harder,1943,3.09,2.15,3.70
Mel Parnell,1948,3.01,2.05,2.65
Mel Parnell,1949,2.65,2.01,3.67
Mel Parnell,1950,3.67,2.90,3.05
Mel Parnell,1951,3.05,2.36,3.67
Mel Parnell,1952,3.67,2.75,3.12
Mel Queen,1950,5.58,3.76,4.88
Mel Stottlemyre,1965,2.63,2.12,3.78
Mel Stottlemyre,1966,3.78,2.95,2.96
Mel Stottlemyre,1967,2.96,2.22,2.45
Mel Stottlemyre,1968,2.45,1.58,2.82
Mel Stottlemyre,1969,2.82,2.14,3.09
Mel Stottlemyre,1970,3.09,2.42,2.87
Mel Stottlemyre,1971,2.87,2.04,3.22
Mel Stottlemyre,1972,3.22,2.49,3.07
Mel Stottlemyre,1973,3.07,2.27,3.49
Melido Perez,1988,3.79,2.77,5.01
Melido Perez,1989,5.01,4.05,4.61
Melido Perez,1992,2.87,2.30,5.19
Melido Perez,1993,5.19,4.16,4.10
Merrill Kelly,2021,4.44,3.48,3.37
Merrill Kelly,2022,3.37,2.31,3.29
Micah Owings,2007,4.32,2.92,5.72
Micah Owings,2008,5.72,3.89,5.74
Michael Fiers,2015,3.49,2.46,4.48
Michael Fiers,2016,4.48,3.25,5.14
Michael Fiers,2017,5.14,3.67,3.31
Michael Fiers,2018,3.31,2.42,3.90
Michael Fulmer,2016,3.06,1.99,3.83
Michael Fulmer,2017,3.83,2.82,4.69
Michael Kopech,2022,3.54,2.09,5.12
Michael Pineda,2015,4.37,3.17,4.82
